monthly_hours,TariffRate,electricity_bill
266,8.7,2314.2
720,7.8,5616.0
786,8.1,6366.599999999999
842,8.1,6820.2
715,9.2,6577.999999999999
235,8.5,1997.5
699,7.9,5522.1
748,8.1,6058.8
232,8.3,1925.6
192,7.8,1497.6
230,7.8,1794.0
296,8.9,2634.4
203,7.7,1563.1
197,8.2,1615.4
745,8.9,6630.5
717,9.3,6668.1
788,8.3,6540.400000000001
282,7.8,2199.6
744,7.4,5505.6
767,9.2,7056.4
736,7.4,5446.400000000001
114,9.2,1048.8
877,9.2,8068.4
286,8.8,2516.8
324,8.9,2883.6
326,8.8,2868.8
898,9.1,8171.799999999999
234,7.4,1731.6
184,7.9,1453.6
728,8.8,6406.400000000001
796,8.8,7004.8
724,9.2,6660.799999999999
334,7.7,2571.8
340,9.2,3127.9999999999995
881,7.6,6695.599999999999
305,9.1,2775.5
676,9.3,6286.8
675,8.2,5534.999999999999
712,8.8,6265.6
788,8.1,6382.799999999999
859,8.8,7559.200000000001
214,9.2,1968.8
653,7.8,5093.4
760,7.8,5928.0
226,8.2,1853.2
751,8.1,6083.099999999999
794,8.3,6590.200000000001
755,9.2,6945.999999999999
785,8.9,6986.5
325,7.7,2502.5
252,8.4,2116.8
783,8.7,6812.099999999999
680,7.6,5168.0
757,8.1,6131.7
251,9.2,2309.2
292,8.2,2394.4
883,8.1,7152.299999999999
779,8.2,6387.799999999999
709,7.8,5530.2
803,7.9,6343.700000000001
779,9.2,7166.799999999999
342,8.8,3009.6000000000004
305,8.5,2592.5
435,8.4,3654.0
690,7.9,5451.0
354,7.4,2619.6
193,7.8,1505.4
387,7.8,3018.6
776,9.2,7139.2
353,8.5,3000.5
259,8.2,2123.8
336,9.2,3091.2
274,8.8,2411.2000000000003
690,8.3,5727.000000000001
240,7.8,1872.0
244,8.9,2171.6
712,8.5,6052.0
760,7.4,5624.0
838,8.2,6871.599999999999
714,8.9,6354.6
722,7.7,5559.400000000001
744,8.9,6621.6
258,8.3,2141.4
288,8.8,2534.4
250,9.3,2325.0
707,8.4,5938.8
200,7.9,1580.0
807,8.7,7020.9
785,8.5,6672.5
772,7.8,6021.599999999999
185,8.3,1535.5000000000002
236,7.8,1840.8
711,7.9,5616.900000000001
802,7.7,6175.400000000001
332,7.8,2589.6
706,8.1,5718.599999999999
668,9.1,6078.8
747,9.3,6947.1
234,7.9,1848.6
774,9.2,7120.799999999999
195,8.9,1735.5
257,8.1,2081.7
781,7.7,6013.7
279,7.9,2204.1
266,8.1,2154.6
778,8.3,6457.400000000001
841,8.3,6980.3
264,8.3,2191.2000000000003
301,8.8,2648.8
776,8.1,6285.599999999999
738,7.9,5830.2
206,8.5,1751.0
866,8.3,7187.8
336,8.7,2923.2
787,8.1,6374.7
702,7.4,5194.8
230,8.9,2047.0
801,8.4,6728.400000000001
778,9.3,7235.400000000001
297,8.5,2524.5
679,9.1,6178.9
279,8.8,2455.2000000000003
725,9.1,6597.5
802,8.8,7057.6
761,7.6,5783.599999999999
844,8.9,7511.6
690,9.1,6279.0
730,8.1,5913.0
182,8.2,1492.4
862,9.3,8016.6
301,7.4,2227.4
205,8.2,1680.9999999999998
328,9.3,3050.4
731,8.5,6213.5
339,8.8,2983.2000000000003
718,7.4,5313.2
838,9.3,7793.400000000001
379,8.9,3373.1
870,7.9,6873.0
672,9.3,6249.6
263,8.4,2209.2000000000003
761,7.8,5935.8
308,7.4,2279.2000000000003
710,9.2,6531.999999999999
818,8.3,6789.400000000001
723,8.2,5928.599999999999
238,7.9,1880.2
708,9.2,6513.599999999999
633,8.2,5190.599999999999
216,7.8,1684.8
341,7.6,2591.6
243,7.8,1895.4
294,9.2,2704.8
251,9.3,2334.3
705,8.5,5992.5
453,7.8,3533.4
654,8.7,5689.799999999999
761,8.2,6240.2
696,7.8,5428.8
340,8.7,2957.9999999999995
135,9.2,1242.0
466,9.2,4287.2
727,7.7,5597.900000000001
768,9.1,6988.799999999999
143,8.4,1201.2
300,8.5,2550.0
777,9.1,7070.7
744,7.8,5803.2
444,7.6,3374.4
214,8.8,1883.2
241,8.4,2024.4
853,8.8,7506.400000000001
728,8.5,6188.0
200,8.4,1680.0
728,9.2,6697.599999999999
299,7.9,2362.1
225,7.4,1665.0
749,7.7,5767.3
745,8.2,6108.999999999999
380,7.8,2964.0
296,7.6,2249.6
235,8.9,2091.5
312,8.5,2652.0
302,9.1,2748.2
275,7.6,2090.0
264,8.9,2349.6
324,8.5,2754.0
814,8.3,6756.200000000001
772,7.4,5712.8
837,7.9,6612.3
296,7.8,2308.8
283,7.7,2179.1
788,9.2,7249.599999999999
331,8.4,2780.4
193,7.9,1524.7
775,8.8,6820.000000000001
247,8.1,2000.7
777,8.1,6293.7
213,8.2,1746.6
743,7.9,5869.7
246,7.9,1943.4
768,8.5,6528.0
299,8.8,2631.2000000000003
727,8.5,6179.5
320,7.7,2464.0
813,8.1,6585.299999999999
702,8.2,5756.4
336,7.8,2620.8
330,9.1,3003.0
817,7.8,6372.599999999999
812,7.4,6008.8
276,8.2,2263.2
237,9.1,2156.7
799,9.2,7350.799999999999
765,9.1,6961.5
819,9.2,7534.799999999999
792,8.7,6890.4
776,7.8,6052.8
824,8.5,7004.0
787,8.3,6532.1
917,8.4,7702.8
234,7.7,1801.8
184,8.3,1527.2
783,7.7,6029.1
723,8.1,5856.3
309,8.3,2564.7000000000003
711,8.9,6327.900000000001
681,7.4,5039.400000000001
746,8.8,6564.8
739,9.1,6724.9
256,8.1,2073.6
535,7.8,4173.0
722,7.9,5703.8
721,7.4,5335.400000000001
359,8.8,3159.2000000000003
772,9.1,7025.2
873,8.1,7071.299999999999
224,8.9,1993.6
711,8.5,6043.5
295,9.1,2684.5
237,7.7,1824.9
228,7.8,1778.4
749,8.1,6066.9
874,8.3,7254.200000000001
803,8.2,6584.599999999999
684,7.8,5335.2
803,8.5,6825.5
841,8.8,7400.8
800,8.9,7120.0
893,7.9,7054.700000000001
867,7.8,6762.599999999999
241,9.3,2241.3
732,8.4,6148.8
335,7.8,2613.0
741,7.7,5705.7
740,8.2,6067.999999999999
728,8.7,6333.599999999999
724,8.1,5864.4
814,9.1,7407.4
259,7.8,2020.2
227,8.4,1906.8
834,7.7,6421.8
271,7.7,2086.7000000000003
753,9.2,6927.599999999999
247,8.7,2148.9
868,8.4,7291.200000000001
381,7.9,3009.9
704,8.9,6265.6
741,8.1,6002.099999999999
763,8.9,6790.7
738,7.8,5756.4
744,7.9,5877.6
737,9.2,6780.4
741,7.4,5483.400000000001
830,8.1,6723.0
312,8.1,2527.2
772,8.8,6793.6
269,9.2,2474.8
856,7.6,6505.599999999999
188,8.7,1635.6
788,7.9,6225.200000000001
844,9.2,7764.799999999999
330,8.2,2705.9999999999995
235,7.7,1809.5
277,8.7,2409.9
763,9.1,6943.3
789,8.2,6469.799999999999
292,9.1,2657.2
272,8.9,2420.8
293,9.3,2724.9
170,7.9,1343.0
345,7.7,2656.5
309,8.9,2750.1
311,8.8,2736.8
215,8.3,1784.5000000000002
265,8.4,2226.0
250,7.6,1900.0
696,8.7,6055.2
734,7.8,5725.2
220,7.8,1716.0
816,8.4,6854.400000000001
153,8.5,1300.5
211,7.9,1666.9
393,7.8,3065.4
317,8.4,2662.8
263,7.9,2077.7000000000003
201,8.4,1688.4
296,9.2,2723.2
736,9.1,6697.599999999999
254,7.8,1981.2
307,9.2,2824.4
779,8.7,6777.299999999999
218,9.3,2027.4
849,8.5,7216.5
679,9.2,6246.799999999999
730,7.8,5694.0
363,8.8,3194.4
228,7.6,1732.8
749,9.1,6815.9
846,7.8,6598.8
220,8.9,1958.0
236,9.3,2194.8
708,7.8,5522.4
750,8.5,6375.0
265,9.1,2411.5
757,9.3,7040.1
223,9.2,2051.6
224,9.3,2083.2000000000003
814,8.5,6919.0
777,8.9,6915.3
795,7.4,5883.0
229,7.4,1694.6
246,7.7,1894.2
356,8.5,3026.0
862,9.2,7930.4
794,8.7,6907.799999999999
759,7.8,5920.2
198,7.8,1544.4
851,8.7,7403.7
647,8.5,5499.5
714,7.4,5283.6
699,8.2,5731.799999999999
302,7.8,2355.6
678,8.7,5898.599999999999
779,7.9,6154.1
347,7.8,2706.6
882,9.3,8202.6
217,8.2,1779.4
311,7.4,2301.4
290,7.6,2204.0
231,8.2,1894.2
343,8.8,3018.4
825,8.5,7012.5
290,8.7,2523.0
260,8.5,2210.0
716,8.7,6229.2
245,7.6,1862.0
265,8.7,2305.5
757,8.4,6358.8
623,8.1,5046.3
291,7.4,2153.4
297,9.2,2732.4
283,7.8,2207.4
641,8.2,5256.2
309,8.2,2533.8
223,9.1,2029.3
263,8.7,2288.1
761,7.9,6011.900000000001
711,8.4,5972.400000000001
255,8.7,2218.5
278,7.7,2140.6
203,7.9,1603.7
720,7.6,5472.0
347,7.9,2741.3
296,7.7,2279.2000000000003
749,8.2,6141.799999999999
252,8.1,2041.2
679,7.6,5160.4
268,8.3,2224.4
266,9.3,2473.8
256,9.3,2380.8
301,8.5,2558.5
747,7.7,5751.900000000001
291,8.9,2589.9
148,7.7,1139.6
608,7.7,4681.6
131,9.2,1205.1999999999998
229,8.8,2015.2000000000005
827,9.2,7608.4
352,8.9,3132.8
821,8.9,7306.900000000001
236,9.1,2147.6
323,8.3,2680.9
732,8.9,6514.8
840,7.4,6216.0
208,8.7,1809.6
296,7.9,2338.4
379,8.4,3183.6
413,7.6,3138.8
892,7.8,6957.599999999999
763,8.2,6256.599999999999
805,8.1,6520.5
716,7.9,5656.400000000001
257,7.4,1901.8
247,9.1,2247.7
354,8.2,2902.8
271,8.9,2411.9
730,7.6,5548.0
215,9.2,1978.0
219,9.1,1992.9
851,9.3,7914.3
900,8.1,7290.0
805,8.4,6762.0
842,8.8,7409.6
284,8.3,2357.2000000000003
284,7.7,2186.8
243,7.4,1798.2
856,7.8,6676.8
836,9.1,7607.599999999999
304,9.1,2766.4
203,8.4,1705.2
800,9.2,7359.999999999999
309,8.1,2502.9
267,8.8,2349.6000000000004
378,8.3,3137.4
234,8.8,2059.2000000000003
782,8.3,6490.6
803,8.9,7146.700000000001
715,8.5,6077.5
833,7.9,6580.700000000001
366,8.7,3184.2
396,9.3,3682.8
262,7.4,1938.8
682,9.3,6342.6
792,8.9,7048.8
318,8.2,2607.6
291,7.9,2298.9
232,8.5,1972.0
718,9.2,6605.599999999999
269,7.7,2071.3
724,7.6,5502.4
298,7.7,2294.6
784,8.5,6664.0
758,7.7,5836.6
663,7.8,5171.4
227,8.9,2020.3
303,8.2,2484.6
770,8.9,6853.0
270,8.2,2214.0
216,8.4,1814.4
742,8.3,6158.6
684,9.2,6292.799999999999
740,8.5,6290.0
709,8.9,6310.1
261,7.9,2061.9
750,8.8,6600.000000000001
248,8.8,2182.4
179,7.6,1360.4
771,7.8,6013.8
251,8.5,2133.5
845,8.4,7098.0
744,9.3,6919.200000000001
792,9.3,7365.6
229,7.7,1763.3
662,8.3,5494.6
817,7.4,6045.8
232,7.8,1809.6
214,8.2,1754.8
292,8.5,2482.0
272,7.4,2012.8
894,8.3,7420.200000000001
206,9.3,1915.8
843,7.6,6406.799999999999
739,8.5,6281.5
815,8.5,6927.5
757,7.7,5828.900000000001
763,8.5,6485.5
663,9.3,6165.900000000001
255,8.8,2244.0
793,8.4,6661.200000000001
748,7.9,5909.2
790,8.3,6557.000000000001
742,7.7,5713.400000000001
777,7.8,6060.599999999999
761,7.4,5631.400000000001
737,8.4,6190.8
252,7.7,1940.4
770,7.7,5929.0
216,8.3,1792.8000000000002
778,7.9,6146.200000000001
820,7.4,6068.0
819,8.1,6633.9
295,8.5,2507.5
788,8.5,6698.0
768,7.6,5836.799999999999
741,7.9,5853.900000000001
809,7.4,5986.6
766,8.3,6357.8
726,7.7,5590.2
190,7.7,1463.0
863,8.2,7076.599999999999
234,8.4,1965.6
801,7.7,6167.7
276,7.7,2125.2000000000003
804,8.2,6592.799999999999
224,8.4,1881.6
870,7.8,6786.0
761,9.2,7001.2
718,9.1,6533.8
772,8.4,6484.8
268,8.1,2170.8
291,8.7,2531.7
229,7.6,1740.4
715,8.7,6220.499999999999
767,7.9,6059.3
230,7.7,1771.0
775,8.4,6510.0
294,9.1,2675.4
708,8.5,6018.0
817,8.9,7271.3
252,8.8,2217.6000000000004
265,9.3,2464.5
729,9.2,6706.799999999999
281,7.9,2219.9
813,7.7,6260.1
892,9.2,8206.4
877,8.1,7103.7
209,9.3,1943.7
769,8.9,6844.1
174,7.4,1287.6
790,8.8,6952.000000000001
229,8.9,2038.1
861,9.2,7921.2
250,7.4,1850.0
181,8.1,1466.1
266,8.8,2340.8
291,9.3,2706.3
326,7.6,2477.6
237,7.8,1848.6
197,8.8,1733.6
681,8.3,5652.3
824,8.9,7333.6
324,8.1,2624.4
816,9.3,7588.8
885,9.3,8230.5
790,7.6,6004.0
654,8.3,5428.200000000001
784,7.8,6115.2
274,7.9,2164.6
279,8.3,2315.7000000000003
211,8.5,1793.5
801,8.3,6648.3
307,9.3,2855.1000000000004
707,7.7,5443.900000000001
242,9.3,2250.6000000000004
245,7.8,1911.0
232,7.9,1832.8
357,8.8,3141.6000000000004
766,8.5,6511.0
690,7.7,5313.0
703,9.1,6397.3
800,7.6,6080.0
156,7.6,1185.6
249,8.8,2191.2000000000003
771,9.3,7170.3
373,8.8,3282.4
770,9.1,7007.0
851,8.8,7488.8
711,7.4,5261.400000000001
260,7.9,2054.0
722,8.2,5920.4
210,8.3,1743.0000000000002
253,8.8,2226.4
305,7.4,2257.0
789,7.6,5996.4
234,9.3,2176.2000000000003
231,7.4,1709.4
827,8.7,7194.9
241,7.6,1831.6
803,7.4,5942.200000000001
775,8.9,6897.5
268,7.8,2090.4
304,8.2,2492.8
778,8.9,6924.200000000001
648,7.8,5054.4
209,8.2,1713.8
765,9.2,7037.999999999999
861,8.5,7318.5
764,7.9,6035.6
